votos_obtenidos_millones,porcentaje_votos_estado,presupuesto_campana_millones,anuncios_televisivos,numero_voluntarios,aprobacion_encuestas_porcentaje,eventos_campana,edad_candidato,puntuacion_debates,dias_desde_anuncio_candidatura
60.522542582971134,49.86063074034692,188.4403823788388,1844,7724,25.06467388662774,43,43,2.375172927696264,102
41.24013507824817,51.408742028000944,175.5154280011666,1474,7449,40.509709240813734,97,45,9.84483042324459,276
54.45969182139448,44.068382044355374,219.67117888674215,987,4413,58.31055302221207,48,69,1.1302850370042008,257
60.89803072617782,56.89771621436523,126.7089219923531,953,2469,77.62517629295652,87,75,7.4190253927660965,174
55.02658532912024,50.54047712585976,151.0993175328698,1201,2083,59.888353979525526,41,61,5.008238843264862,227
59.555484827703054,39.668804477792946,167.4668392544699,1511,3751,73.86552937650964,85,57,3.0406603348857555,251
51.754260701730864,45.044489821896065,249.7847535003252,1508,1046,47.21869953994161,21,77,1.677223423373384,129
39.27841144444032,42.925156751115324,151.81771229165577,1265,4232,53.017223308038645,24,47,3.269077196798787,194
49.50704922376335,59.06224097202105,260.60309182397316,1849,7417,52.93075937384287,95,57,1.5156471948327073,335
59.7083678595207,55.36402398682132,233.47681578441228,1912,2901,49.899779343476595,45,56,2.160926340812199,221
57.51569606163653,54.282959901886585,239.7297196422083,1300,9920,67.34388358968889,73,50,5.9391998345483605,271
31.123997998118675,41.472875471734255,209.93746538224076,1003,6864,46.797060449903725,11,57,2.114769166996399,143
41.675659965078616,52.800566628903965,217.82543447288094,1701,9935,51.17722789044271,67,59,9.090187082417179,204
49.68774689263061,53.61773796022672,176.7294668573058,1639,1470,60.74857389931804,72,58,2.7292837378437853,144
39.256928521042916,45.96479776885818,219.06546885155453,1304,2540,57.83298645026087,12,76,2.855596278061092,228
39.516993564095976,43.56833595750285,293.5796534611576,1587,4895,22.36620485175858,65,42,8.299837331071487,244
49.10472062406593,33.935637101571196,172.49598507416331,1432,4195,59.048318833085716,53,40,1.375390331715725,153
36.75954890613272,55.82544031351724,225.51243545024082,1673,2934,57.22502584154632,82,51,6.754187461305619,110
45.58603738878725,31.90954506232223,187.33906357088298,1788,6745,45.67575526126184,24,40,1.4860016562680722,236
55.15771769473175,39.30691388105372,218.75766264650682,557,2390,44.65722326503446,42,69,7.417675064404074,357
57.077835291521474,58.601451498786304,202.7114163405457,1576,3409,55.314343047036466,40,77,9.328914124718365,319
67.29650398057167,56.76197202257402,194.2477807201632,825,4466,35.078813037348716,31,47,1.8282225700179207,251
55.299915369294105,38.703157505371905,198.2479628759375,685,1090,43.389275989987645,67,75,7.9628183431117465,189
56.654273268110025,54.28694112017283,217.06415740339526,894,8851,54.64516503873932,76,68,5.792932544581112,312
53.85473486894521,36.905653856973125,188.30429782978322,1971,1592,59.61739690838639,20,60,9.053286795003032,316
53.78334493065737,54.050530889121866,162.02695349293273,1384,1385,54.13590762450902,69,64,5.178609392936346,326
52.782241749476974,49.2944861884927,245.37487625358858,1024,9383,40.100665640886554,93,37,7.95280445434706,300
44.558277403731,59.969812709705835,189.76903562035133,673,5231,57.96891431095401,16,37,5.205163261521145,361
41.81153959597968,36.37664534887264,300.710152431696,550,1174,50.818767259890194,30,49,1.26234895172912,180
49.30967923417168,39.65877705593469,187.85103938468694,1689,1163,70.23461240160283,52,65,2.7262508186193313,325
68.57269698457075,31.075241485805005,273.28829621866373,1514,7242,30.58549731333125,49,44,1.3178801956924433,226
50.490453002758336,41.65946674883132,185.12338789316564,1643,6704,66.88625574896919,37,62,6.96685011773977,345
57.218180606972076,56.085220832924904,214.26609551987588,716,5532,75.21995977323135,84,46,3.5097990917156117,309
84.18789566454265,49.09203215157861,336.8156262097386,1613,8216,30.202649174649313,22,42,5.558767966746845,308
63.84805849303357,49.24118765970912,194.91523430517708,965,7443,49.92985833638484,30,56,6.915842426145057,152
59.42850052701853,49.44884062526186,184.48522460843785,520,1676,42.329869772895584,34,47,6.788894020401949,300
64.24449564502149,59.852062922258,200.61149879465,1402,7148,25.99523779949422,52,35,2.2348141060433724,131
49.528523962726524,36.83812644877696,187.83251638045584,1886,7525,26.23740174821509,12,60,5.856464879426928,240
50.56481170488174,45.42296384084143,167.45685212171477,1224,4126,67.55788720229518,48,66,3.390239868272899,136
31.88340453006411,43.1701106688343,242.69469443424146,662,3810,77.41578378287608,94,59,7.326153939929914,237
54.70247640177825,42.79927665278157,145.71777243401323,1361,8470,55.37634597562392,34,63,3.7666673378818665,294
48.63745847331468,43.09816938287924,313.8503108325328,1310,1207,56.29242884225029,49,58,9.02599104821363,155
66.92508717559392,57.808077954606745,256.8664534737737,1296,7115,50.625635025379246,26,72,4.121625376630195,342
49.84242303829928,47.115017599129274,202.527495900277,1837,9001,62.55625517370075,88,48,5.729112719659566,363
56.23246548455681,58.946707154717515,250.9738880087231,977,1445,72.96220519965733,67,50,7.8019527276520835,207
60.019979882976315,58.42551233225659,197.2819021224344,1193,9524,31.81475615881027,63,41,7.3953043297806715,272
59.723960311052,52.02787585731097,221.27000022051197,707,7768,45.69703246503708,43,48,6.562413873217287,185
41.348787295705925,35.04954433588434,229.76562021051024,1579,1115,41.91286459204788,83,45,9.422632231642057,157
50.618549374915396,39.49235780495728,98.96488951840927,1956,4493,78.83971046413743,63,53,1.6496178569717932,161
61.90930914668588,46.122055359082786,183.91092392540813,1998,4871,55.14764788573519,54,54,6.078501342045167,146
49.403332639301915,48.869626369468286,164.9712359479951,1866,6254,73.02686618835004,58,65,2.431785647561177,275
49.05206674931257,58.305594716696675,184.98195411609473,1344,3156,75.36802102594535,63,37,1.6412803294094074,164
63.57307645064843,51.26313010943983,207.60768676029727,1948,7370,55.007342801922505,35,62,1.7666761967675049,306
47.00280855000083,48.36146247392459,236.30761168400278,1428,3270,38.714076522117665,49,74,2.78357485584239,307
46.18121398984743,34.27446632861719,222.3294610727989,977,8101,59.86558846040043,99,51,8.797557127256773,136
68.63114216408057,47.746699917180216,180.02239308055857,1057,6345,25.935773471320672,97,68,3.4314400878790066,167
45.14094443024865,42.469924863934786,190.02661701587397,1912,4919,72.17489539407549,40,54,1.3527282208908287,336
69.08153569935774,49.93764359317162,152.23508302789537,757,8772,78.58205172716794,30,51,2.0337174916279754,357
55.01300887261199,56.51599263215442,212.3156944181356,1181,7221,39.468460000161926,36,46,7.012215560835758,328
35.223322354206324,31.494880375441,273.6736618289811,1068,4250,76.11527053061991,76,73,3.89041154241439,253
50.03039123599123,39.466905657984945,194.79820611499684,628,6194,41.44744829159016,34,62,1.2895594695709878,286
52.579272667257776,41.35484356872581,245.06043502473352,597,4004,79.86277791337903,94,70,7.049867733540289,259
51.71082282391351,56.741429389983004,286.354171505317,1021,5336,59.073723841035786,72,59,2.2945567457369407,242
43.80793241378005,54.26589995562202,223.33095819536285,1650,2485,50.15398611012053,93,79,9.13685639545738,214
43.787183767681846,53.28175283493083,188.21405157659666,1911,4221,45.91508786406127,74,35,1.014166582772599,131
40.84263467550302,40.99498462431441,242.78444999828332,1112,3494,31.026707967355257,53,51,3.40176088563061,293
50.549958447594136,38.381607457227986,174.1005497848672,1249,6333,22.99755225843179,91,68,4.74328728731739,314
63.37799646973378,31.60364880142126,127.17984534577191,1455,8515,57.74802314351943,96,70,6.981309093667675,279
47.1977230374694,59.38433127111128,253.95842509204545,924,4461,51.170986378605946,52,74,1.4001647026141357,277
55.731706567339636,45.288472683541514,154.9289331970848,1136,8532,49.865672951707126,98,78,1.250451966571183,210
53.65438396187143,47.08538363944713,157.5439539892241,1671,3029,32.426581015716735,82,56,3.637940121346768,147
54.295459505578116,30.896990286245217,202.246497391623,738,5708,45.71569086567423,27,73,9.016362100692419,303
42.97386118041856,38.828885736956735,228.35081955637895,962,9391,74.59699429536778,25,39,8.005043243557026,280
64.72393895561805,51.22121460309573,178.93477248130478,739,7347,45.540213708229174,30,53,4.2131363962446695,106
50.388040878136444,55.54614084065523,174.54124983955762,992,4971,24.850167562335983,30,59,3.1961708384875784,146
57.528943666534005,56.92506430859765,312.95866745724356,1311,1105,51.81962132981264,60,42,7.574846934022304,287
40.62470190162647,40.08887301888954,149.3856005765849,1545,2230,73.6255316865562,25,55,6.507225000086732,279
62.136023074490964,58.856318969674305,103.74468544404392,546,1350,34.04880628727826,72,58,5.563469913441989,182
58.26649802050328,42.887434757660586,217.98646459885308,1934,7544,51.20365499726865,28,40,6.226471286078578,309
58.31983487218722,46.38440386480141,309.20829650999525,585,6644,32.522231412211035,37,59,3.104151682707756,263
53.42903423737328,58.501859674018306,134.4344956209656,1761,8333,59.53434104820262,53,46,4.848560502810922,119
77.72277840297134,56.08580842820332,208.6762031927234,974,5724,71.83377666577417,39,64,1.3403308376753265,136
32.134701496074165,33.945665792835406,119.72958293609062,1518,4813,33.97577088396674,27,50,6.815553773784339,198
34.402938800659136,44.60803846660411,151.38575548540913,1519,8040,54.34387353026667,15,66,6.081213991552644,122
54.58987506748196,32.73977185570135,268.96479234464704,562,1309,50.82107206254344,13,77,5.611991546478871,215
49.37306841591646,35.64409946532041,147.0432974657092,1040,7021,24.23142462948494,37,58,4.275985940296186,294
49.4185244414949,49.66309131729484,204.6669329481422,1406,1876,40.322059226389754,71,57,6.904151812898584,190
43.012059847980744,50.80144590913375,282.56363270332736,579,4421,27.47302794939066,32,58,8.381315617387814,285
32.664348623365385,55.87942327977804,203.38023414247505,1152,7868,28.19194704325109,11,38,8.672966530455767,141
53.004275723651155,47.618044240639236,174.4644367567651,690,1426,49.62155292076106,55,54,3.954867677445451,218
62.29935641038267,56.70783181107895,252.19148980440474,1412,9602,67.66500299387839,20,79,5.2874433664995575,358
54.292074431817205,50.81730162688116,239.7812850192463,1406,6835,33.418678102962815,24,62,9.701030463734229,182
52.485523798857656,59.92279095199602,178.0431216255167,1518,1815,45.404468544705274,92,67,5.084866591233614,187
34.27151846401939,38.339560622463054,173.90238006818072,606,8420,67.15300731014797,92,51,3.319178574854746,360
45.29303006711116,41.355827214540085,246.2301585396005,1852,7860,53.163385041911724,53,59,6.9667278469961325,251
57.49757590304707,55.33957837336167,193.04446933664798,1714,4623,77.9155458374913,70,69,6.193943842127285,291
48.86540385923357,31.18175803633064,142.6615303006054,1596,5429,57.4708011432597,39,46,6.331565361358834,355
48.825518059365976,43.79784152818714,206.57401496503007,1250,3967,77.8334783928257,65,60,7.223228808684669,204
49.82960993724956,55.37005215774777,119.3776227539941,951,2498,37.77120794791522,39,45,4.592191108014042,205
35.614797584055744,32.51746645221016,156.96704106887927,1338,9515,33.50054868838521,70,62,5.843344345121628,221
69.17671630840826,49.03393604650019,90.74252088174165,1671,9212,53.229519799415854,43,60,6.240635488157977,130
57.0121216378625,37.119590449993424,252.74558365825033,1911,1597,74.47837645577795,89,52,8.278911259014858,250
52.47198158972355,58.63788088934721,257.8928547281898,1078,9925,56.78891905539989,25,67,6.929979857786531,356
37.56818554392308,57.21115781511011,300.7377617421246,1443,2967,60.166691928359924,73,72,2.653903808136808,303
47.38669701780808,56.58821707997497,217.1450906919264,1354,5389,44.547025144457116,74,61,6.429853331175406,261
49.052370620106736,53.439353288137724,111.39970844086413,1159,5134,63.007146403949186,73,62,3.07862933698153,337
55.48886577039868,42.680771183531135,212.48251930756106,545,7975,55.18815889155149,41,50,7.533442664394092,171
60.95119317760268,30.006735278490908,189.2723686746697,1091,9024,64.36715043048868,40,71,1.3599793229683503,189
30.04009918500436,40.53983167426445,224.6010334761831,1719,2423,57.38907107777172,75,36,9.394598841832545,131
39.1892595902489,47.428810936341165,212.7828041114011,1579,9349,22.156910826412947,80,53,9.168165829341447,143
46.26321223027494,35.56060762683292,157.19345259137873,1050,8521,67.09478650723062,11,69,3.740820670685664,345
52.033804796165654,34.28317699265821,166.25490872283595,1121,4744,24.0913900098559,14,46,2.581878145663401,341
40.23065295972078,54.70146297220391,273.4660035302661,1715,8312,52.98977380339837,68,37,9.694976842382278,208
65.12744084218225,51.859940531985956,273.4580498893111,1372,4524,53.23440841057709,40,36,7.517566624421171,140
56.208013859545105,47.337253283964884,68.06964488812247,1914,4139,25.92202624909114,48,63,1.4676540959194657,135
49.24330381028655,46.91162785800299,189.5829717702968,634,3248,45.4992336091381,94,40,2.9853187797070078,341
51.78149666177143,58.07262862731109,178.7211316812029,906,2314,77.96877450112788,97,65,7.844211450211471,215
39.201064708748774,49.4017055725286,272.19148649169944,555,9212,73.85130294871101,71,71,5.791197024177358,132
68.87794439896932,44.090960565825355,157.0783510797565,1839,7995,26.6103388155421,88,42,9.973222031466118,116
36.15918525260705,52.35402236541795,254.84411512520933,1179,6274,35.44848337319517,68,43,1.0611447099571492,137
58.49601844775651,49.22868984974002,229.11157584041553,1085,3016,79.46741894283818,42,53,2.711969986568686,188
45.4446876890071,42.27966522287893,203.48352331340928,1535,9185,78.32931600534093,70,74,8.38793937446797,108
57.1550892447632,57.145496304559586,220.17284729842066,748,6114,20.23804339203928,23,61,1.644843962895095,198
48.42803939842284,50.413411659896745,207.9430907995275,1218,5575,79.0920299286629,87,37,1.3408479893696414,223
40.14583232713471,46.92802737812551,256.04315496870726,1230,9636,51.893306646704545,66,36,3.08733585744078,361
67.23828200057966,42.640019131741056,186.66860929593747,1832,9927,71.52864932311692,54,54,8.959347167706087,309
37.27982482720853,32.670237805581706,150.02587570366194,1523,7245,32.29074674972564,64,44,7.341180678704253,144
60.90722516947964,42.68416725101602,182.82057165605664,1990,5866,37.86704818020738,62,56,4.5215278524851605,131
43.66851424280936,45.38700674936121,156.7048937027167,923,4897,51.606966917049384,11,77,6.383627445547299,156
50.64697565642267,56.07443564759345,230.11571962255437,739,2821,52.510219123801726,54,79,4.9516060971104725,221
39.74370083191766,39.627927885872424,190.2125887801093,1036,5952,35.215555956538694,50,52,2.6662140129363467,339
64.33476225674048,49.75106783154877,205.8604125553753,521,2905,38.56099896598777,12,42,4.883743136271816,195
51.83950616400653,49.63199944098484,249.80695376046225,1604,9770,58.96802939769791,66,77,3.6311861459306796,183
53.165350913846694,39.35382866104124,255.06373326862786,1319,6037,25.654629327629927,91,73,1.1617950679497255,285
66.32309833123497,50.088940442956215,251.2982666844327,585,3589,21.64582612390503,97,35,1.958124413094148,172
44.768328925243665,39.51324542387741,283.7734430507618,1744,2998,52.5279087613176,84,62,3.5704901054557823,176
42.297701720818104,39.463874728170495,203.67831605540658,949,7222,69.58606876482179,17,78,6.4981937001263095,341
65.91073283428034,56.08019973310114,176.78360256297373,999,5036,38.62052270767634,58,62,3.3772847059585724,277
43.69325793968007,44.45898715689185,166.329639020186,1250,5903,27.595160269176866,26,43,8.557805157044601,222
39.966502057768636,48.367944019548716,219.89680302325593,906,7427,28.803972880257884,54,42,3.775026760359898,193
34.11080502679954,46.21038985487358,152.64920162438835,1067,1701,59.475205692379255,78,70,9.1918893808236,146
46.43396555480159,56.18897794303281,176.23755133688914,512,5976,38.48991029897903,72,36,5.443575600943435,146
55.76659834306003,33.797279940864165,232.97996266652916,1867,6637,78.37557198670356,97,51,5.975349508888497,226
59.15896355786347,42.35353235884267,256.09381228108305,855,6812,28.667897903549363,40,53,3.1996410131911337,110
26.45562913952721,41.70555705319839,275.4245077485629,1410,7422,62.02641656301653,79,62,5.159350482497317,323
34.18111534719438,32.57271270800207,137.2546703390672,1750,6051,30.666675366053887,53,39,8.583955659622653,138
60.911486639429064,47.63712383432301,218.4216389803039,910,9603,67.95760125644848,16,41,2.5881273310002304,194
64.11925473782138,48.356360962273385,103.53596603370053,1531,8173,42.88061895016681,11,57,4.963931591187551,287
66.44803207128858,42.43720582328857,177.52562858331513,1787,3860,65.17272709509842,28,56,6.962211850335129,179
40.52797716600189,44.34774959333121,288.50086265002244,1113,8151,44.69229339704749,22,68,5.734266388912153,125
45.07577413830483,49.07274000614939,182.62193867551963,840,6532,71.3454581488207,84,78,1.2414665458079148,306
47.71093865844275,31.337799186678396,170.16906465789413,1516,2287,77.60689000358845,89,68,2.430337754537527,166
39.2934112219573,53.95473824333406,169.45411012189402,1199,4342,46.81474693670853,57,53,6.387806374603229,166
63.25209618928013,54.73222787470697,302.91524334237215,1791,8447,28.00394159754278,85,68,1.8048808139569261,163
46.43728705916898,39.78466062570166,202.77344865481015,1079,9512,59.18643916977955,85,76,6.9338292247716184,150
72.88395753961979,43.472269273205015,261.4993962128749,1579,8652,24.748040656311716,94,57,2.38141435533559,255
34.95223420479573,31.446900988087304,210.230848516347,1894,1918,22.027529470105936,12,75,2.261864919594746,216
49.64300290174338,34.64256048433499,194.8715793895958,1965,2375,63.314096352019845,30,78,1.7221787220010703,269
43.75305984729493,44.755850708945,329.5234133286684,1997,4871,43.69439200547071,81,41,6.684840735739296,311
71.18899544902438,54.57960716673536,156.5933477029235,1329,9563,43.969998730004896,65,60,8.808858314862785,124
63.325585182089696,31.1309708059604,233.5282720481947,1796,8884,59.27733988230123,18,56,3.944477283520688,359
51.53535627422207,53.24049332035652,106.65111533341796,1386,9858,29.224533550490484,55,66,1.529890045411069,130
30.57087500104459,58.4945973024618,252.1445613140323,922,7826,31.734313193933176,96,63,7.925146990242549,352
44.461073140162284,52.83608753049387,142.16142629991376,1318,2952,54.85489512910752,11,59,1.751248473381486,227
43.51063453944736,56.282421323878,152.91503648680768,837,5764,50.23229264846189,69,43,2.363321173849864,200
36.33785289163883,36.912015861738425,154.98655506578092,690,1277,22.966541340532885,92,56,6.381199865914856,277
45.01858762933221,31.3666867833306,247.1722416133446,536,8009,79.02292526353696,26,53,9.73253634671743,302
49.54252915801721,59.99173379797942,213.54585274963006,1236,5652,53.825979992011526,96,72,1.3958148057022361,209
38.0444471245446,44.5842697696583,279.8371820111599,1334,9217,49.255641154773656,49,57,8.123191690879183,232
65.22929858589897,41.29943788712905,200.45993244398275,896,8308,37.10868556097313,91,38,8.39378173230292,354
43.84508726039749,58.930838147290316,189.15697248300205,1388,6039,48.9314193129225,94,75,4.568733322308568,152
35.86429966689233,54.27251219356733,168.8338044938388,753,3166,20.106160645982744,29,72,5.232110857479644,142
51.57404219725664,59.26320447583416,262.1384023673832,979,4426,77.20320855955676,34,39,5.978613992549972,163
49.33426478646284,42.23223585687717,280.87366517181533,1705,2627,31.58418746132157,87,79,2.0740257342735817,206
48.415331753166306,43.36488770902766,201.581342182982,1500,3843,48.773044005230695,25,61,4.682200781961224,318
50.456130460703086,45.07245274385778,215.74467969614503,1234,2588,26.487582445722943,77,50,1.0325549517824675,137
53.170690106841555,50.197844434453884,143.96817801267923,773,4143,79.25285424579664,50,68,6.1934460324206695,147
36.77364842260385,51.86226104774788,99.70011045111113,1604,1972,31.41862015109499,49,67,9.13276511412295,352
45.41652929914537,30.456814527990424,178.59600926200687,1229,6808,61.07661544469828,92,48,9.098737958118502,108
33.173020883574054,40.39641671042929,165.0449792906687,1846,4827,72.62172444507243,22,50,1.0244340315413778,242
36.69290160405272,40.9452580753346,312.6062676938696,1087,7769,20.931593769716272,51,51,7.025633382838649,127
40.476346910881425,56.58029467475282,139.9836763898631,1512,9527,73.92485736099863,10,68,9.211256199829588,296
33.78832475711943,33.981392739998014,306.0163114311074,1783,2160,24.079593224936744,78,69,2.065701279730425,363
47.405720409973185,43.75333025285875,239.4674971904996,1574,9837,75.3477740493637,23,48,4.773725298615,220
46.149799562609005,55.051990564638146,217.42947507271273,1406,1804,60.04431652143825,81,49,6.2255788483425585,220
31.952779269415274,43.051092444501315,210.86974658497616,1168,1740,63.85109212152842,48,74,3.490129704868769,207
49.52684148711331,54.19135312345901,232.77928782217097,1229,2830,53.841327167491315,83,69,6.00920424777327,186
55.31493868964119,38.5022798742328,244.543890124926,751,1782,42.3224128856957,87,62,7.900792283924243,270
50.821974440299925,45.71623050071902,265.74655404305975,1240,7594,63.8989478356012,60,64,6.308846337080539,216
61.46185775078375,51.340454175218774,214.48055401413887,621,1903,64.19224815006798,99,66,5.0802745602206,350
39.47026635378722,36.084199525581326,123.9283529200426,1781,9323,24.39698863519683,76,38,7.533472368442674,226
38.04633567440986,56.748013121669956,218.7345415495826,850,3146,52.731064194133964,29,49,9.571313788933198,194
41.66451194836617,59.30752450094799,271.259593328799,505,2930,48.58480534483989,20,69,1.419804979244625,203
47.358658542303736,45.69626823484904,295.1764738152135,1039,7446,63.47373236980418,81,52,6.210809466112727,164
56.7090018989299,38.45126356857071,286.9574124727889,937,9594,64.63433094874438,51,60,9.087757106871576,166
39.95385377550069,31.78049700485989,195.0049631771343,655,1044,48.94007467742972,68,48,8.552642376601055,329
50.184868778444496,50.93350889663034,180.9790374235527,1379,9471,62.444277604636774,28,76,1.3849359701550252,205
66.1953894851658,49.6502919415233,137.6904842344324,1386,8948,57.759186362427826,22,47,9.766387631335387,171
69.47106640047693,58.92961489998599,245.0998238677449,749,4932,64.12926949765414,68,48,5.564498106631083,363
42.71315957986613,53.38714663920278,241.28920719176412,811,6441,21.05752675471736,44,43,3.2722819829262852,275
37.869852489386886,51.668944940234695,223.80747102864535,739,5691,53.951267691664164,85,38,6.942111462503552,141
60.69263473025996,39.79407087492767,176.59512131480884,1590,1911,35.065790777056215,40,75,2.822571088355932,278
45.78483851548844,42.693847838665796,206.2657254206831,1511,4256,65.99664041731128,56,42,3.5750354973505547,270
59.121088676635495,44.7835659025192,238.33070631518683,1460,5711,68.48042432219471,71,63,4.535786940197345,279
46.409280986476176,43.53678756298354,157.59918492194686,1419,8513,39.56002892982234,65,76,7.641872423473024,301
53.19789817835134,55.718509893827004,241.51028045326433,761,1474,31.26015314523348,29,68,6.969537512830308,237
55.46733897104545,37.88277065289918,273.33153450020086,1124,8826,59.54537576306518,38,56,9.452666039633696,175
51.36970331667938,59.566692687279485,224.1016304957028,958,8532,71.32382362586138,14,58,8.61765169449452,127
60.3646498738722,30.77264194510036,184.7095439508405,506,1743,71.77449638895288,21,79,9.231957186309021,297
48.6158797862032,46.513788240656716,113.26258656973755,748,9040,55.79692395069495,74,70,7.373178845821835,226
50.10344883644449,52.43305915618784,213.492222475392,1882,3035,56.11640627131763,20,41,3.1138837896923146,121
53.58742055438934,30.967857470400666,236.67442620277285,1380,9073,37.16078247953776,81,51,2.978774710295027,136
55.12508463791498,37.16715503860164,197.36505740487993,1913,2093,73.21416560525945,81,45,8.284664116903027,181
61.36642444437071,39.05286004102499,160.69719723379933,1684,8970,49.523579538751555,73,73,6.473741475285847,127
38.71977109917739,38.052679123968844,237.35324950390282,605,2361,75.89117693587637,83,40,1.7401787621822087,107
42.88539081393749,47.82522566322707,178.24557098662552,1230,1138,52.69377002557437,42,55,4.943003861088191,361
62.3615129295467,40.083752783246915,225.4709921198566,1782,8541,40.70370576008109,64,53,7.430616961531103,177
49.048916119396615,36.70845852483715,237.42901359863936,891,3625,62.71964663667053,69,62,3.7745372130285526,164
45.21300831810267,37.086765159781756,120.47205456054513,879,3106,44.4402487626399,28,38,4.081297570653191,201
51.9818503627337,36.82619591014304,162.57086622484772,804,4917,31.91516432525954,37,47,5.1017290734279825,238
49.077688281721606,40.31098366136348,102.45606179551878,1348,5052,53.665725065775256,27,46,4.054324422204778,130
59.916339359471955,31.50681259463672,236.7984606111613,1285,9446,59.46841206104488,11,35,4.1283625481931585,170
52.18178360744055,55.704980589552555,250.25805002354184,805,4132,74.92701395562781,29,43,4.097192990549727,301
66.84679220489878,41.96859274054074,204.66467700464497,1277,8009,62.897620016452116,94,62,6.045993122415181,126
41.98569438483695,52.68047843448001,248.48591900191659,1136,1067,78.9941741497898,19,69,9.416758439949527,252
50.63552638082929,44.12378086846576,228.05233420124807,1908,5496,55.18714380503101,24,54,2.27309817058585,317
52.04017354247689,32.410221010124864,241.02795131586987,1840,2566,34.74936564113911,78,38,4.210383805374792,276
57.374922467482904,44.59095664502621,255.06270876770816,1945,5447,29.791007592429587,14,54,5.147609582792129,293
42.12615756949998,33.742456821535804,180.9598841907244,1936,7935,59.35211382497978,88,50,9.851794824864854,306
53.86295935746112,40.17332852953347,208.99873923553722,1865,7837,28.964615383949372,26,37,8.89820227236703,104
69.57333704812234,46.74174670031461,141.68592720914347,1156,4816,43.88834470855693,26,44,6.283783276898358,258
66.93600229102384,34.01460015822379,232.41649945547846,1022,2157,61.00616563058707,47,50,1.839784376873105,193
41.80431285150948,46.284092616529065,200.8767726590082,1227,9287,22.59374571669127,30,60,2.212814609690405,326
35.96182721219126,50.20317239917729,221.7805544842686,928,8419,72.84710032003991,87,44,2.410024827855687,112
43.65184399960221,56.43408556067566,217.4233565937648,1604,9489,38.04780434028209,40,41,8.821981306291669,276
63.16425776720572,50.854898262711494,274.5785543595489,1960,7306,58.08017976719302,58,60,9.431198121121568,198
65.63216927712736,51.15054554255684,166.60373237060384,1849,5916,60.27409612416107,81,50,4.169713121059058,347
59.90191465095666,41.99279108855419,155.01028564439068,1915,8921,77.67425587151916,53,40,9.172652329972623,111
46.779602677454584,34.83521952330755,189.8667676176471,1720,4366,27.466824434741604,54,37,9.786129026331658,334
44.85215435055631,58.35786312496468,179.1736433119267,847,8639,32.524345828121156,57,57,1.6620699244236325,238
50.70440413657627,58.251319424719284,175.64490475346219,1904,6837,75.49775262035521,87,38,6.354298746013894,137
47.95761424409871,37.312401553256755,154.01818461806357,519,4009,27.231224702512606,10,50,7.3766887892792035,317
49.31848652555781,36.21349034427537,252.48395130782862,806,1494,46.210440684633426,28,56,6.178226971627033,258
55.39138864981575,31.171914835413908,113.19472011360195,1357,3778,52.31630420600959,15,35,9.428085765803663,317
56.36720117914005,40.741309322113466,248.1170965517423,1323,8733,65.73854359405212,73,69,4.630662110697916,230
55.159914587043666,33.04025973660101,272.23565158528993,1672,5917,51.107671716397405,81,39,5.318713722926199,133
44.10721119989405,54.919723110360884,114.44677216427948,1383,4826,20.76749121949508,10,76,9.602716664755041,139
39.40930134411879,56.02218885042808,198.2435286839196,1631,1516,44.097501341118246,95,53,3.108263777117531,328
31.86720703904971,34.29174738713733,203.07661914546492,840,7054,51.08126717967748,43,64,6.2089028807943745,203
74.40391527590617,43.7532236218121,168.31705280078893,1715,8607,35.205077594859624,32,66,2.340860665161965,187
32.17676431845478,35.62471886768054,205.1208504372494,1519,8112,67.09475152830167,84,39,5.985086101902947,101
43.26411806293865,39.601147946169704,169.51891590587104,1029,6631,49.27196486191898,61,49,5.148149889133954,166
57.87311781357753,30.218307518179955,189.7923249269747,868,5559,67.9789263632758,21,40,4.8525006328687805,288
44.085654723856855,41.478980811765155,228.74257143103281,1741,8583,62.17649869125693,49,58,2.1861223541992563,218
59.95185500685156,55.30504042212107,297.43292567165065,1855,3842,51.973203711282125,84,68,7.392100469386583,297
64.15975119626474,59.89933216845695,264.107337195795,1921,6099,24.551013688720975,88,68,5.1220004190453725,279
38.76906837453487,41.2295529305202,198.2877923512736,916,6444,36.08814579602796,34,54,3.9616460966269442,315
38.392683252168204,57.98111709458513,238.19043403850702,1234,4979,38.34449873089106,44,44,7.1537081422518165,218
55.673779178857814,50.537404265231714,171.63243362140645,1841,7781,41.155017013787216,51,66,1.5247298466702524,313
33.27495076885168,37.55252311013772,226.62362275911056,1919,5412,74.19141932058216,63,77,8.105156574866765,186
54.90313117441063,40.86262030755457,151.9469917387823,1283,3426,71.32812426695037,56,75,2.4492639782548236,132
42.681659972800865,40.16543476706061,136.11041507278202,1500,2083,31.897922416878195,80,39,6.68317482604472,146
56.6946092129518,52.19888013144765,229.65634727028637,1375,8733,26.359800304951655,38,54,3.000967972010253,208
55.16962722198776,55.238606428973696,139.2305590056236,1066,4602,78.23198039872607,37,77,4.5016049283116075,252
39.34254415581212,41.37511754053463,209.6764561046874,1933,4984,65.37739957593709,92,36,7.257600362077269,198
49.457781009897175,39.31606826104351,246.5678284836243,1749,6451,41.46349023568312,89,71,9.3656397369146,261
58.432398165739805,42.4090098575653,235.24810148531142,1585,7089,20.344386155287115,44,37,5.841900064510388,309
